Inv Date,Inv Date (MMM-YYYY),Material Group Code,Material Group Desc,Material Code,Material Desc,Plant Code,Storage Location Code,Storage Location Desc,Payer Customer Group,Payer Customer Group 1,Payer Customer,Total COGS EA,Total COGS CTN,Total COGS Value,Sales Department Code,Inv - Net NV1,IsFestive,Status,Outlier
2022-02-22,Feb - 2022,179,MORGAN,110518278,MJE-AA05W JUICE EXTRACTOR,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),BENTONG EVERUP SDN BHD (103020853),2,0.666666666666667,111.19,E6,152.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110518278,MJE-AA05W JUICE EXTRACTOR,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),GREAT ZONE HOUSEHOLD CTR SDN BHD (103022328),6,2.0,333.58,E6,432.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110524349,MCH-NC276(DM) RANGE HOOD/760MM/865M3,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SUPER PROFESSIONAL AIRCOND (103027915),11,11.0,3012.14,E6,3982.5,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110527264,MGS-5515 GAS STOVE SS (130X150MM),MY01,2021,Century-Qrntine                                   ,SPECIALITY STORES TT (SG),COSWAY (C57),COSWAY (M) SDN BHD - HQ (103020309),1,1.0,128.96,E6,200.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110596804,MAC-COOL10A AIR COOLER 1650CFM/60L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),3,3.0,1530.62,E6,2790.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110609387,MFQ-SB35W(PK) BREEZER CIRCULATION FAN,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),2,2.0,78.78,E6,118.98,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110609388,MFQ-SB35W(BL) BREEZER CIRCULATIOPN FAN,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),2,2.0,78.79,E6,118.98,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110609451,MEO-602RC ELECTRIC OVEN 60L ROTIS/CONVE,MY01,2021,Century-Qrntine                                   ,SPECIALITY STORES TT (SG),COSWAY (C57),COSWAY (M) SDN BHD - HQ (103020309),1,1.0,223.8,E6,335.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110672529,MWF-NC168MS WALL FAN (MANUAL),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),GREAT ZONE HOUSEHOLD CTR SDN BHD (103022328),3,3.0,217.8,E6,336.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110680926,MUF-1280L UPRIGHT FREEZER 285L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),EXCELLENT WENG HING (KEPONG) (103027112),1,1.0,954.71,E6,1760.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110680926,MUF-1280L UPRIGHT FREEZER 285L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),HAR SOONLY SDN BHD (103020332),1,1.0,954.71,E6,1707.2,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110680926,MUF-1280L UPRIGHT FREEZER 285L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),TAY AGENCY & TRADING (103020457),1,1.0,954.71,E6,1760.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110680927,MCF-6307L CHEST FREEZER (600L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YU HENG ELECTRIC SDN BHD (103020509),1,1.0,1234.84,E6,1720.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110680932,MCF-4507L CHEST FREEZER (423L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),TOP MAPLE ENTERPRISE SDN BHD (103026181),2,2.0,1898.61,E6,2680.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110680932,MCF-4507L CHEST FREEZER (423L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YU HENG ELECTRIC SDN BHD (103020509),1,1.0,949.31,E6,1340.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110680933,MCF-5507L CHEST FREEZER (520L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),1,1.0,1074.67,E6,1850.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110681848,MSG-27MAXICARE STEAM GENERATOR,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),HUA SHENG SDN BHD (103030006),1,1.0,197.55,E6,99.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110703387,MFD-A9 FOOD DEHYDRATOR,MY01,2020,Century                                           ,ELECTRICAL SHOP (E2), (),INTERBASE RESOURCES SDN BHD (103022540),3,3.0,252.5,E6,495.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110703389,MBH-SD635 OPTIFLEX BIH GLASS 2 BURNER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),BENTONG EVERUP SDN BHD (103020853),1,1.0,362.69,E6,750.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110703420,MBH-SD625 OPTIFLEX BIH GLASS 2 BURNER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SENTOSA RESOURCES SDN BHD (103021095),1,1.0,380.35,E6,0.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YU HENG ELECTRIC SDN BHD (103020509),1,1.0,361.61,E6,0.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110730614,MEO-GLAMO 150RCSS ELECTRIC OVEN 150L R/C,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),RI-TECH AUDIO & ELECTRONICS SDN BHD (103030148),2,2.0,821.0,E6,1465.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110748646,MVC-CYCLONE 60 UPRIGHT VACUUM,MY01,2020,Century                                           ,ELECTRICAL SHOP (E2), (),INTERBASE RESOURCES SDN BHD (103022540),5,5.0,252.32,E6,440.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110757616,MVC-DEXTEROUS 16PK VACUUM CLEANER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),2,2.0,200.02,E6,348.54,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110757617,MVC-DEXTEROUS 16BL VACUUM CLEANER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),2,2.0,243.53,E6,348.54,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110759711,MTS-22A BREAD TOASTER 2 SLICE,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),4,4.0,134.25,E6,210.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110781876,MFS-29 NUTRISTEAM(BK) STEAMER 28L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),HUA SHENG SDN BHD (103030006),10,10.0,1860.25,E6,0.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110781876,MFS-29 NUTRISTEAM(BK) STEAMER 28L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),TRINE NEXUS SDN BHD (103030652),50,50.0,9301.26,E6,10550.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110786139,MCS-298 CHILLER SHOWCASE 250L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),1,1.0,902.54,E6,1379.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110797505,MAC-COOL7 AIR COOLER 3000M3/H 35L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),1,1.0,261.38,E6,0.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110800784,MBL-401WG BLENDER WITH GRINDER (400W),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),GREAT ZONE HOUSEHOLD CTR SDN BHD (103022328),4,4.0,200.85,E6,306.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110800784,MBL-401WG BLENDER WITH GRINDER (400W),MY01,2020,Century                                           ,WHOLESALER (W4), (),DECOREALM SDN BHD (103032261),6,6.0,301.28,E6,436.5,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110800785,MJK-917 JUG KETTLE/1.7L (SS HEATING E.),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),GREAT ZONE HOUSEHOLD CTR SDN BHD (103022328),6,6.0,131.76,E6,225.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110810480,MFS-29 NUTRISTEAM(WH) STEAMER 28L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),TRINE NEXUS SDN BHD (103030652),50,50.0,7606.44,E6,10550.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110810480,MFS-29 NUTRISTEAM(WH) STEAMER 28L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),6,6.0,912.77,E6,1344.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110818750,MWM-9 TOPAZ FULLY AUTO WASHER 9KG,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),HUA SHENG SDN BHD (103030006),1,1.0,635.31,E6,810.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110824107,MAC-AMPLEFLOW 18 COMMERCIAL AIR COOLER,MY01,2020,Century                                           ,ELECTRICAL SHOP (E2), (),SIM ENGINEERING & ENTERPRISE (103031896),1,1.0,733.0,E6,1009.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110824107,MAC-AMPLEFLOW 18 COMMERCIAL AIR COOLER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),EXCELLENT WENG HING (KEPONG) (103027112),1,1.0,733.0,E6,979.0,False,Active,True
2022-02-22,Feb - 2022,179,MORGAN,110824181,MFC-EURUS 360BK CEILING FAN 60'/5SPEEDS,MY01,2020,Century                                           ,ELECTRICAL SHOP (E2), (),SIM ENGINEERING & ENTERPRISE (103031896),3,3.0,309.72,E6,347.5,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110824186,MCF-G456L GLASS DOOR CHEST FREEZER 456L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),1,1.0,1038.48,E6,1862.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110825568,MDH-996MHC DESIGNER HOOD 900MM,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SENTOSA RESOURCES SDN BHD (103021095),1,1.0,484.56,E6,2136.75,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110825700,MEO-HC26C ELECTRIC OVEN 26L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),BENTONG EVERUP SDN BHD (103020853),1,1.0,104.8,E6,155.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110834651,MSM-NC300HM STAND MIXER 300W,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),8,8.0,481.52,E6,888.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110839621,MCF-ADVENT170L CHEST FREEZER,MY01,2021,Century-Qrntine                                   ,ELECTRICAL SHOP (E2), (),IMPERIUM PROPERTIES SDN BHD (103028894),55,55.0,21303.11,E6,34375.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110840122,MVF-CA12XS VENTILATING FAN (SILVER),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),YICK MING WATCH RADIO DEALERS (103020320),4,4.0,130.8,E6,283.2,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110857629,MAC-093 LITE PORTABLE AIR COND 9000BTU,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),HAR SOONLY SDN BHD (103020332),1,1.0,622.54,E6,853.6,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110857629,MAC-093 LITE PORTABLE AIR COND 9000BTU,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),HUP HENG LIGHTING & ELECTRICAL (103029280),16,16.0,9960.58,E6,14240.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110862792,MAF-C707 AIR FRYER 7.7L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SIN HO HIN ELECTRICAL SDN BHD (103021482),4,4.0,616.78,E6,960.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110870739,MPC-800 ELECTRIC PRESSURE COOKER 8L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SIN HO HIN ELECTRICAL SDN BHD (103021482),6,6.0,958.72,E6,1425.0,False,Active,False
2022-02-22,Feb - 2022,179,MORGAN,110873207,MPC-600TC ELECTRIC PRESSURE COOKER 6L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SUPER PROFESSIONAL AIRCOND (103027915),5,5.0,669.59,E6,768.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110304718,MPG-DA898NS PAN GRILL NON-STICK COATED,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,3.0,1444.29,E6,2340.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110524756,MCC-2002 CERAMIC COOKER 2000W,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,1128.24,E6,2352.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110524756,MCC-2002 CERAMIC COOKER 2000W,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),HOONG BEE & CO (103021589),12,12.0,1128.24,E6,1786.8,False,Active,True
2022-02-23,Feb - 2022,179,MORGAN,110527262,MBH-GC1122 BIH GLASS 2 BURNER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),ADAMAS TRADING (M) SDN BHD (103020632),18,18.0,3898.95,E6,0.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110527262,MBH-GC1122 BIH GLASS 2 BURNER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),DICKSON ENTERPRISE (103020503),32,32.0,6931.46,E6,8977.2,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110527262,MBH-GC1122 BIH GLASS 2 BURNER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SKY ELECTRIC SALES & SERVICE (103023470),11,11.0,2382.69,E6,3172.5,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110527264,MGS-5515 GAS STOVE SS (130X150MM),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),DICKSON ENTERPRISE (103020503),20,20.0,2579.16,E6,3642.2,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110528492,MCH-NC290 (SS) RANGE HOOD/90CM/900M3,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),DICKSON ENTERPRISE (103020503),1,1.0,381.29,E6,488.06,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110544776,MCH-NC290(DM) RANGE HOOD/90CM/900M3(DM),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),DICKSON ENTERPRISE (103020503),4,4.0,1143.11,E6,1710.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110578277,MEK-4802SSCL CORDLESS #304SS KETTLE 4.8L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),EC HOME ENTERPRISE (103032372),2,2.0,111.9,E6,254.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110596791,"MVF-WA80 VENTILATING FAN 8""",MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),ADAMAS TRADING (M) SDN BHD (103020632),30,30.0,904.53,E6,1440.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110607022,MVC-TC181SS VACUUM CLEANER(DRY/WET/BLOW),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),PUSAT PERKHIDMATAN ELEKTRONIK SUPER (103020465),3,3.0,651.77,E6,1071.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110607022,MVC-TC181SS VACUUM CLEANER(DRY/WET/BLOW),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SKY ELECTRIC SALES & SERVICE (103023470),5,5.0,1086.27,E6,1450.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110615303,MBH-GC1142(BK) BIH GLASS 2 BURNER,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),DICKSON ENTERPRISE (103020503),10,10.0,2171.23,E6,3975.8,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110678809,MMC-3300A MULTI PURPOSE COOKER 3L,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,737.7,E6,1116.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110678820,MMC-3400A MULTI PURPOSE COOKER 4L,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,1011.4,E6,1716.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110680930,MCF-3007L CHEST FREEZER (253L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),EC HOME ENTERPRISE (103032372),1,1.0,568.97,E6,840.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110706824,MDH-916 DESIGNER HOOD 900MM,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),DICKSON ENTERPRISE (103020503),2,2.0,938.61,E6,1780.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),EC HOME ENTERPRISE (103032372),1,1.0,361.61,E6,465.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),HONG SHEN SUCCESS ENTERPRISE (103031619),10,10.0,3616.12,E6,4540.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110739728,MEO-GLAMO 120RC ELECTRIC OVEN 120L R/C,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SKY ELECTRIC SALES & SERVICE (103023470),1,1.0,303.88,E6,0.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110748646,MVC-CYCLONE 60 UPRIGHT VACUUM,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,605.56,E6,1008.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110781876,MFS-29 NUTRISTEAM(BK) STEAMER 28L,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,2232.3,E6,2460.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110781878,MIC-2520 INDUCTION COOKER/2000W,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),DICKSON ENTERPRISE (103020503),7,7.0,508.97,E6,651.0,False,Active,True
2022-02-23,Feb - 2022,179,MORGAN,110786170,MCS-198 CHILLER SHOWCASE 170L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),T&L KEDAI PERABUT DAN ELEKTRIK (103032289),2,2.0,1433.46,E6,2065.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110797506,MCF-FROZEN 109L CHEST FREEZER (R134A),MY01,2021,Century-Qrntine                                   ,SPECIALITY STORES TT (SG), (),TBC ELEKTRIK SDN BHD (103020962),20,20.0,8043.34,E6,9600.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110800783,MMC-3500 MULTI PURPOSE COOKER 5L,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,898.73,E6,1380.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110800785,MJK-917 JUG KETTLE/1.7L (SS HEATING E.),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),EC HOME ENTERPRISE (103032372),10,10.0,219.61,E6,320.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110810480,MFS-29 NUTRISTEAM(WH) STEAMER 28L,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,1825.55,E6,2460.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110824109,MDH-997MHC DESIGNER HOOD 900MM/1500M3,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),EUWAY ELECTRICAL (103031540),4,4.0,2296.04,E6,7261.42,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110825569,MCF-0658L CHEST FREEZER (60L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),CHOP HOCK LEONG SDN BHD (103025664),123,123.0,38797.19,E6,50400.0,False,Active,True
2022-02-23,Feb - 2022,179,MORGAN,110834651,MSM-NC300HM STAND MIXER 300W,MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,722.29,E6,1320.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110839622,MEO-IMPERIUM25 ELECTRIC OVEN,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),GS ELECTRONIC (103030880),22,22.0,1726.64,E6,2156.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110861486,MHM-MIXX 300 HAND MIXER (300W),MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),12,12.0,465.94,E6,756.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110862793,MSM-SC140NS SANDWICH MAKER (NON-STICK),MY01,2020,Century                                           ,DEPARTMENT STORE (D2),PARKSON (P02),PARKSON CORP - EM (103008849),6,6.0,175.2,E6,276.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110862793,MSM-SC140NS SANDWICH MAKER (NON-STICK),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SKY ELECTRIC SALES & SERVICE (103023470),12,12.0,350.41,E6,516.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110864044,MBO-7680D BUILT-IN OVEN 8F / DIGITAL,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),BENTONG HOTLINE AIR-COND SDN BHD (103022662),1,1.0,708.58,E6,1500.0,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110864044,MBO-7680D BUILT-IN OVEN 8F / DIGITAL,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),DICKSON ENTERPRISE (103020503),2,2.0,1417.15,E6,2192.62,False,Active,False
2022-02-23,Feb - 2022,179,MORGAN,110864044,MBO-7680D BUILT-IN OVEN 8F / DIGITAL,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SERI B.P. ELECTRONICS SDN BHD (103020395),1,1.0,708.58,E6,1329.3,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110493882,MCS-338 CHILLER SHOWCASE 288L,MY01,2020,Century                                           ,ELECTRICAL SHOP (E2), (),SONGLY AUDIO CENTRE SDN BHD (103020364),1,0.5,1244.16,E6,1804.2,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110524349,MCH-NC276(DM) RANGE HOOD/760MM/865M3,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),STAR ELECTRONICS SALES & SERVICES (103020366),5,5.0,1369.16,E6,1625.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110607022,MVC-TC181SS VACUUM CLEANER(DRY/WET/BLOW),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),STAR ELECTRONICS SALES & SERVICES (103020366),5,5.0,1086.27,E6,1670.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110678809,MMC-3300A MULTI PURPOSE COOKER 3L,MY01,2021,Century-Qrntine                                   ,HYPERMARKET (H6),LULU (L29),LULU GROUP RETAIL SDN BHD (103026520),6,6.0,368.85,E6,594.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110680930,MCF-3007L CHEST FREEZER (253L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),KEDAI RADIO TONMOOI RETAIL SDN BHD (103020356),1,1.0,568.97,E6,820.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110680931,MCF-3507L CHEST FREEZER (303L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),KEDAI RADIO TONMOOI RETAIL SDN BHD (103020356),2,2.0,1366.7,E6,1864.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110680932,MCF-4507L CHEST FREEZER (423L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),SELESA UTARA ENTERPRISE (103026297),3,3.0,2847.92,E6,3921.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110680933,MCF-5507L CHEST FREEZER (520L),MY01,2020,Century                                           ,ELECTRICAL SHOP (E2), (),SONGLY AUDIO CENTRE SDN BHD (103020364),1,1.0,1074.67,E6,1629.6,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110680933,MCF-5507L CHEST FREEZER (520L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),WENG HING & COMPANY (103025269),1,1.0,1074.67,E6,1629.6,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110710677,MWM-1310SA SEMI AUTO WASHER 10KG,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),STAR ELECTRONICS SALES & SERVICES (103020366),6,6.0,1890.66,E6,2970.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020,Century                                           ,ELECTRICAL SHOP (E2), (),SONGLY AUDIO CENTRE SDN BHD (103020364),1,1.0,361.61,E6,451.05,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),BERDAYA MARKETING (M) SND BHD (103020412),1,1.0,361.61,E6,451.05,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),STAR ELECTRONICS SALES & SERVICES (103020366),5,5.0,1808.06,E6,2325.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110724519,MCF-1178L CHEST FREEZER (100L),MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),STAR ELECTRONICS SALES & SERVICES (103020366),5,5.0,1974.62,E6,2625.0,False,Active,False
2022-02-24,Feb - 2022,179,MORGAN,110730564,MRC-2310J JAR RICE COOKER 1.0L,MY01,2020,Century                                           ,SPECIALITY STORES TT (SG), (),KEDAI RADIO TONMOOI RETAIL SDN BHD (103020356),3,3.0,142.38,E6,177.0,False,Active,False
